ID,bed,bath,acre_lot,city,state,zip_code,house_size,price,sold_previously
Puert1,3.0,2.0,0.12,Adjuntas,Puerto Rico,601.0,920.0,105000.0,0.0
Puert2,4.0,2.0,0.08,Adjuntas,Puerto Rico,601.0,1527.0,80000.0,0.0
Puert3,2.0,1.0,0.15,Juana Diaz,Puerto Rico,795.0,748.0,67000.0,0.0
Puert4,4.0,2.0,0.1,Ponce,Puerto Rico,731.0,1800.0,145000.0,0.0
Puert5,6.0,2.0,0.05,Mayaguez,Puerto Rico,680.0,1419.0,65000.0,0.0
Puert6,4.0,3.0,0.46,San Sebastian,Puerto Rico,612.0,2520.0,179000.0,0.0
Puert7,3.0,1.0,0.2,Ciales,Puerto Rico,639.0,2040.0,50000.0,0.0
Puert8,3.0,2.0,0.08,Ponce,Puerto Rico,731.0,1050.0,71600.0,0.0
Puert9,2.0,1.0,0.09,Ponce,Puerto Rico,730.0,1092.0,100000.0,0.0
Puert10,5.0,3.0,7.46,Las Marias,Puerto Rico,670.0,5403.0,300000.0,0.0
Puert11,3.0,2.0,13.39,Isabela,Puerto Rico,662.0,1106.0,89000.0,0.0
Puert12,3.0,2.0,0.08,Juana Diaz,Puerto Rico,795.0,1045.0,150000.0,0.0
Puert13,3.0,2.0,0.1,Lares,Puerto Rico,669.0,4161.0,155000.0,0.0
Puert14,5.0,2.0,0.12,Utuado,Puerto Rico,641.0,1620.0,79000.0,0.0
Puert15,5.0,5.0,0.74,Ponce,Puerto Rico,731.0,2677.0,649000.0,0.0
Puert16,3.0,2.0,0.08,Yauco,Puerto Rico,698.0,1100.0,120000.0,0.0
Puert17,4.0,4.0,0.22,Mayaguez,Puerto Rico,680.0,3450.0,235000.0,0.0
Puert18,3.0,2.0,0.08,Ponce,Puerto Rico,728.0,1500.0,105000.0,0.0
Puert19,3.0,2.0,3.88,San Sebastian,Puerto Rico,685.0,4000.0,575000.0,0.0
Puert20,6.0,3.0,0.25,Anasco,Puerto Rico,610.0,1230.0,140000.0,0.0
Puert21,2.0,1.0,0.23,Yauco,Puerto Rico,698.0,621.0,50000.0,0.0
Puert22,6.0,3.0,0.1,Moca,Puerto Rico,676.0,3000.0,165000.0,0.0
Puert23,3.0,1.0,2.0,Coamo,Puerto Rico,769.0,1213.0,189000.0,0.0
Puert24,3.0,2.0,10.2,Ponce,Puerto Rico,716.0,1148.0,115000.0,0.0
Puert25,3.0,2.0,0.05,Yauco,Puerto Rico,698.0,1118.0,122500.0,0.0
Puert26,3.0,2.0,0.28,San Sebastian,Puerto Rico,685.0,1500.0,255000.0,0.0
Puert27,4.0,3.0,0.3,Ponce,Puerto Rico,730.0,3000.0,425000.0,0.0
Puert28,4.0,2.0,0.11,Guayanilla,Puerto Rico,656.0,1300.0,93000.0,0.0
Puert29,4.0,2.0,0.04,Manati,Puerto Rico,676.0,1080.0,75000.0,0.0
Puert30,3.0,2.0,0.69,Isabela,Puerto Rico,662.0,2505.0,469000.0,0.0
Puert31,6.0,3.0,1.75,Villalba,Puerto Rico,766.0,1943.0,189000.0,0.0
Puert32,5.0,4.0,0.12,Ponce,Puerto Rico,717.0,1600.0,225000.0,0.0
Puert33,4.0,2.0,3.08,Santa Isabel,Puerto Rico,757.0,2886.0,495000.0,0.0
Puert34,1.0,1.0,0.1,Ponce,Puerto Rico,730.0,850.0,220000.0,0.0
Puert35,3.0,1.0,0.23,Yauco,Puerto Rico,698.0,936.0,70500.0,0.0
Puert36,3.0,2.0,1.13,Moca,Puerto Rico,676.0,1928.0,305000.0,0.0
Puert37,4.0,4.0,4.84,San Sebastian,Puerto Rico,685.0,3690.0,475000.0,0.0
Puert38,3.0,4.0,1.94,Utuado,Puerto Rico,641.0,2500.0,195000.0,0.0
Puert39,4.0,2.0,0.24,Las Marias,Puerto Rico,670.0,1800.0,120000.0,0.0
Puert40,9.0,7.0,0.46,Mayaguez,Puerto Rico,680.0,3709.0,650000.0,0.0
Puert41,5.0,3.0,0.16,Ponce,Puerto Rico,730.0,3100.0,555000.0,0.0
Puert42,6.0,6.0,0.94,Penuelas,Puerto Rico,624.0,9297.0,3900000.0,0.0
Puert43,1.0,1.0,0.99,Moca,Puerto Rico,676.0,43082.0,400000.0,0.0
Puert44,1.0,1.0,18.45,Hatillo,Puerto Rico,659.0,1091.0,380000.0,0.0
Puert45,3.0,2.0,0.1,Aguada,Puerto Rico,602.0,600.0,95000.0,0.0
Puert46,3.0,1.0,0.09,Aguada,Puerto Rico,602.0,900.0,74000.0,0.0
Puert47,4.0,2.0,0.15,Aguada,Puerto Rico,602.0,3000.0,139500.0,0.0
Puert48,1.0,1.0,0.26,Aguada,Puerto Rico,602.0,2100.0,149900.0,0.0
Puert49,2.0,2.0,0.24,Aguada,Puerto Rico,602.0,1138.0,180000.0,0.0
Puert50,3.0,2.0,0.13,Aguada,Puerto Rico,602.0,1380.0,249000.0,0.0
Puert51,6.0,4.0,0.23,Aguada,Puerto Rico,602.0,2500.0,252000.0,0.0
Puert52,2.0,1.0,5.9,Aguada,Puerto Rico,602.0,813.0,160000.0,0.0
Puert53,2.0,1.0,0.07,Aguada,Puerto Rico,602.0,813.0,90000.0,0.0
Puert54,5.0,3.0,1.78,Aguada,Puerto Rico,602.0,2962.0,500000.0,0.0
Puert55,4.0,2.0,0.1,Aguada,Puerto Rico,602.0,1955.0,339000.0,0.0
Puert56,3.0,2.0,0.08,Aguada,Puerto Rico,602.0,1200.0,265000.0,0.0
Puert57,6.0,5.0,0.12,Aguada,Puerto Rico,602.0,6000.0,10000000.0,0.0
Puert58,3.0,4.0,2.0,Aguada,Puerto Rico,602.0,1880.0,389000.0,0.0
Puert59,3.0,2.0,2.96,Aguada,Puerto Rico,602.0,2500.0,575000.0,0.0
Puert60,1.0,1.0,0.88,Aguada,Puerto Rico,602.0,1091.0,35000.0,0.0
Puert61,1.0,1.0,0.21,Aguada,Puerto Rico,602.0,1091.0,58000.0,0.0
Puert62,1.0,1.0,21.08,Aguada,Puerto Rico,602.0,1091.0,85000.0,0.0
Puert63,1.0,1.0,0.57,Aguada,Puerto Rico,602.0,1091.0,47000.0,0.0
Puert64,3.0,3.0,21.5,Aguada,Puerto Rico,602.0,2715.0,720000.0,0.0
Puert65,7.0,5.0,0.31,Aguada,Puerto Rico,602.0,2775.0,375000.0,0.0
Puert66,1.0,1.0,0.65,Aguada,Puerto Rico,602.0,1091.0,50000.0,0.0
Puert67,1.0,6.0,0.06,Rincon,Puerto Rico,602.0,5558.0,3250000.0,0.0
Puert68,1.0,1.0,0.24,Aguada,Puerto Rico,602.0,1091.0,39500.0,0.0
Puert69,1.0,1.0,33.35,Aguada,Puerto Rico,602.0,1091.0,249500.0,0.0
Puert70,5.0,3.0,8.74,Aguada,Puerto Rico,602.0,5517.0,1399000.0,0.0
Puert71,6.0,5.0,0.1,Aguada,Puerto Rico,602.0,2400.0,600000.0,0.0
Puert72,1.0,1.0,2.64,Aguada,Puerto Rico,602.0,1091.0,649000.0,0.0
Puert73,2.0,1.0,5.9,Aguada,Puerto Rico,602.0,951.0,189000.0,0.0
Puert74,1.0,1.0,1.46,Aguada,Puerto Rico,602.0,1091.0,150000.0,0.0
Puert75,1.0,1.0,0.21,Aguada,Puerto Rico,602.0,1091.0,74000.0,0.0
Puert76,1.0,1.0,0.28,Aguada,Puerto Rico,602.0,1091.0,65500.0,0.0
Puert77,1.0,1.0,0.28,Aguada,Puerto Rico,602.0,1091.0,67500.0,0.0
Puert78,1.0,1.0,0.21,Aguada,Puerto Rico,602.0,1091.0,74000.0,0.0
Puert79,1.0,1.0,0.42,Aguada,Puerto Rico,602.0,1091.0,130000.0,0.0
Puert80,1.0,1.0,0.37,Aguada,Puerto Rico,602.0,1091.0,95000.0,0.0
Puert81,1.0,1.0,0.23,Rincon,Puerto Rico,602.0,1091.0,329000.0,0.0
Puert82,1.0,1.0,0.68,Aguada,Puerto Rico,602.0,1091.0,130000.0,0.0
Puert83,1.0,1.0,0.25,Aguada,Puerto Rico,602.0,1091.0,94770.0,0.0
Puert84,1.0,1.0,0.38,Aguada,Puerto Rico,602.0,1091.0,150000.0,0.0
Puert85,1.0,1.0,0.4,Aguada,Puerto Rico,602.0,1091.0,165000.0,0.0
Puert86,3.0,2.0,0.22,Aguadilla,Puerto Rico,603.0,2070.0,215000.0,0.0
Puert87,3.0,2.0,0.05,Aguadilla,Puerto Rico,603.0,1184.0,63000.0,0.0
Puert88,3.0,2.0,0.22,Aguadilla,Puerto Rico,603.0,1900.0,215000.0,0.0
Puert89,3.0,1.0,0.2,Aguadilla,Puerto Rico,603.0,980.0,115000.0,0.0
Puert90,4.0,2.0,0.89,Aguadilla,Puerto Rico,603.0,1408.0,99000.0,0.0
Puert91,5.0,5.0,0.62,Aguadilla,Puerto Rico,603.0,8460.0,850000.0,0.0
Puert92,3.0,2.0,0.11,Aguadilla,Puerto Rico,603.0,1116.0,140000.0,0.0
Puert93,4.0,3.0,0.26,Aguadilla,Puerto Rico,603.0,3734.0,499000.0,0.0
Puert94,3.0,2.0,0.17,Aguadilla,Puerto Rico,603.0,1500.0,180000.0,0.0
Puert95,6.0,3.0,0.49,Aguadilla,Puerto Rico,603.0,2618.0,225900.0,0.0
Puert96,4.0,2.0,0.12,Aguadilla,Puerto Rico,603.0,1760.0,260000.0,0.0
Puert97,1.0,1.0,0.13,Aguadilla,Puerto Rico,603.0,1091.0,31179.0,0.0
Puert98,4.0,3.0,0.33,Aguadilla,Puerto Rico,603.0,2950.0,500000.0,0.0
Puert99,3.0,2.0,0.21,Aguada,Puerto Rico,603.0,1565.0,225000.0,0.0
Puert100,1.0,1.0,0.25,Aguadilla,Puerto Rico,603.0,1091.0,28000.0,0.0
Puert101,4.0,2.0,0.95,Aguadilla,Puerto Rico,603.0,3468.0,425000.0,0.0
Puert102,4.0,2.0,10.76,Aguadilla,Puerto Rico,603.0,547.0,300000.0,0.0
Puert103,1.0,1.0,0.19,Aguadilla,Puerto Rico,603.0,1091.0,75000.0,0.0
Puert104,3.0,2.0,0.15,Aguadilla,Puerto Rico,603.0,2280.0,290000.0,0.0
Puert105,3.0,4.0,0.2,Aguadilla,Puerto Rico,603.0,4020.0,550000.0,0.0
Puert106,6.0,2.0,0.18,Aguadilla,Puerto Rico,603.0,2035.0,234900.0,0.0
Puert107,1.0,1.0,0.18,Aguadilla,Puerto Rico,603.0,1091.0,44720.0,0.0
Puert108,1.0,1.0,0.4,Aguadilla,Puerto Rico,603.0,1091.0,35000.0,0.0
Puert109,1.0,1.0,0.4,Aguadilla,Puerto Rico,603.0,1091.0,75000.0,0.0
Puert110,1.0,1.0,0.42,Aguadilla,Puerto Rico,603.0,1091.0,37000.0,0.0
Puert111,1.0,1.0,0.22,Aguadilla,Puerto Rico,603.0,1091.0,37359.0,0.0
Puert112,1.0,1.0,2.43,Aguadilla,Puerto Rico,603.0,1091.0,739500.0,0.0
Puert113,1.0,1.0,0.28,Aguadilla,Puerto Rico,603.0,1091.0,65000.0,0.0
Puert114,1.0,1.0,0.33,Aguadilla,Puerto Rico,603.0,1091.0,56406.0,0.0
Puert115,5.0,3.0,0.52,Aguadilla,Puerto Rico,603.0,3267.0,620000.0,0.0
Puert116,8.0,3.0,0.19,Aguadilla,Puerto Rico,603.0,3700.0,649900.0,0.0
Puert117,1.0,1.0,0.26,Aguadilla,Puerto Rico,603.0,1091.0,44995.0,0.0
Puert118,1.0,1.0,0.22,Aguadilla,Puerto Rico,603.0,1091.0,37779.0,0.0
Puert119,1.0,1.0,0.35,Aguadilla,Puerto Rico,603.0,1091.0,60123.0,0.0
Puert120,1.0,1.0,0.23,Aguadilla,Puerto Rico,603.0,1091.0,38279.0,0.0
Puert121,1.0,1.0,11.0,Aguada,Puerto Rico,603.0,1091.0,199900.0,0.0
Puert122,1.0,1.0,0.22,Aguadilla,Puerto Rico,603.0,1091.0,125000.0,0.0
Puert123,1.0,1.0,0.49,Aguadilla,Puerto Rico,603.0,1091.0,200000.0,0.0
Puert124,1.0,1.0,0.2,Aguadilla,Puerto Rico,603.0,1091.0,150000.0,0.0
Puert125,1.0,1.0,247.57,Isabela,Puerto Rico,603.0,1091.0,8000000.0,0.0
Puert126,1.0,1.0,5.0,Aguadilla,Puerto Rico,603.0,1091.0,1000000.0,0.0
Puert127,1.0,1.0,1.89,Aguadilla,Puerto Rico,603.0,1091.0,695000.0,0.0
Puert128,5.0,2.0,4.55,Maricao,Puerto Rico,606.0,2156.0,98000.0,0.0
Puert129,5.0,2.0,5.14,Maricao,Puerto Rico,606.0,2156.0,55000.0,0.0
Puert130,5.0,2.0,4.86,Maricao,Puerto Rico,606.0,1563.0,75000.0,0.0
Puert131,3.0,1.0,0.35,Maricao,Puerto Rico,606.0,915.0,80000.0,0.0
Puert132,1.0,1.0,12.25,Maricao,Puerto Rico,606.0,1091.0,160000.0,0.0
Puert133,3.0,1.0,-1.1,Mayaguez,Puerto Rico,680.0,982.0,46900.0,0.0
Puert134,8.0,5.0,0.09,Hormigueros,Puerto Rico,660.0,2000.0,125000.0,0.0
Puert135,2.0,2.0,0.15,Guanica,Puerto Rico,653.0,1393.0,95000.0,0.0
Puert136,3.0,2.0,0.08,Ponce,Puerto Rico,728.0,1500.0,105000.0,0.0
Puert137,3.0,2.0,1.75,Cabo Rojo,Puerto Rico,623.0,1620.0,330000.0,0.0
Puert138,3.0,2.0,0.09,Mayaguez,Puerto Rico,680.0,1760.0,115000.0,0.0
Puert139,2.0,1.0,4.74,Cabo Rojo,Puerto Rico,623.0,1000.0,285000.0,0.0
Puert140,5.0,3.0,7.46,Las Marias,Puerto Rico,670.0,5403.0,300000.0,0.0
Puert141,3.0,2.0,0.1,Lares,Puerto Rico,669.0,4161.0,155000.0,0.0
Puert142,7.0,4.0,0.11,Mayaguez,Puerto Rico,680.0,2200.0,215000.0,0.0
Puert143,3.0,2.0,10.2,Cabo Rojo,Puerto Rico,623.0,1205.0,115000.0,0.0
Puert144,3.0,2.0,0.14,Mayaguez,Puerto Rico,680.0,1200.0,140000.0,0.0
Puert145,3.0,1.0,0.04,Mayaguez,Puerto Rico,682.0,865.0,87000.0,0.0
Puert146,4.0,2.0,0.08,Cabo Rojo,Puerto Rico,623.0,3052.0,250000.0,0.0
Puert147,3.0,1.0,0.08,San German,Puerto Rico,683.0,894.0,70000.0,0.0
Puert148,5.0,5.0,0.08,Mayaguez,Puerto Rico,680.0,1600.0,190000.0,0.0
Puert149,3.0,2.0,0.05,Yauco,Puerto Rico,698.0,1118.0,122500.0,0.0
Puert150,3.0,2.0,3.88,San Sebastian,Puerto Rico,685.0,4000.0,575000.0,0.0
Puert151,4.0,4.0,0.22,Mayaguez,Puerto Rico,680.0,3450.0,235000.0,0.0
Puert152,3.0,1.0,0.07,San German,Puerto Rico,683.0,363.0,150000.0,0.0
Puert153,12.0,6.0,0.52,Cabo Rojo,Puerto Rico,623.0,4800.0,750000.0,0.0
Puert154,1.0,1.0,12.9,Mayaguez,Puerto Rico,682.0,390.0,125000.0,0.0
Puert155,9.0,8.0,0.17,Rincon,Puerto Rico,677.0,3852.0,950000.0,0.0
Puert156,5.0,4.0,1.8,Aguada,Puerto Rico,677.0,6000.0,1200000.0,0.0
Puert157,4.0,3.0,0.4,Lajas,Puerto Rico,667.0,6500.0,495000.0,0.0
Puert158,3.0,1.0,0.19,Mayaguez,Puerto Rico,682.0,778.0,90000.0,0.0
Puert159,3.0,2.0,0.25,Cabo Rojo,Puerto Rico,623.0,2800.0,395000.0,0.0
Puert160,1.0,1.0,12.9,Mayaguez,Puerto Rico,680.0,471.0,82000.0,0.0
Puert161,2.0,2.0,17.2,Cabo Rojo,Puerto Rico,623.0,1356.0,389000.0,0.0
Puert162,9.0,7.0,0.46,Mayaguez,Puerto Rico,680.0,3709.0,650000.0,0.0
Puert163,1.0,1.0,0.2,Cabo Rojo,Puerto Rico,623.0,1091.0,45000.0,0.0
Puert164,1.0,1.0,0.26,Cabo Rojo,Puerto Rico,623.0,1091.0,65000.0,0.0
Puert165,1.0,1.0,0.49,Cabo Rojo,Puerto Rico,623.0,1091.0,80000.0,0.0
Puert166,1.0,1.0,2.82,Cabo Rojo,Puerto Rico,623.0,1091.0,120000.0,0.0
Puert167,1.0,1.0,0.28,Cabo Rojo,Puerto Rico,623.0,1091.0,70000.0,0.0
Puert168,1.0,1.0,0.99,Moca,Puerto Rico,676.0,43082.0,400000.0,0.0
Puert169,1.0,1.0,20.4,Hormigueros,Puerto Rico,660.0,1091.0,391000.0,0.0
Puert170,1.0,1.0,14.34,Cabo Rojo,Puerto Rico,623.0,1091.0,160000.0,0.0
Puert171,1.0,1.0,16.22,Cabo Rojo,Puerto Rico,623.0,1091.0,290000.0,0.0
Puert172,1.0,1.0,17.97,Hormigueros,Puerto Rico,660.0,1091.0,835000.0,0.0
Puert173,1.0,1.0,0.44,Mayaguez,Puerto Rico,680.0,1091.0,159000.0,0.0
Puert174,1.0,1.0,0.25,Anasco,Puerto Rico,610.0,1091.0,79000.0,0.0
Puert175,3.0,2.0,0.15,Anasco,Puerto Rico,610.0,1687.0,149900.0,0.0
Puert176,6.0,3.0,0.25,Anasco,Puerto Rico,610.0,1230.0,140000.0,0.0
Puert177,2.0,1.0,0.13,Anasco,Puerto Rico,610.0,826.0,106000.0,0.0
Puert178,5.0,3.0,0.11,Anasco,Puerto Rico,610.0,2327.0,165000.0,0.0
Puert179,8.0,6.0,0.13,Anasco,Puerto Rico,610.0,4767.0,499000.0,0.0
Puert180,1.0,1.0,0.25,Anasco,Puerto Rico,610.0,1091.0,79000.0,0.0
Puert181,1.0,1.0,0.37,Anasco,Puerto Rico,610.0,1091.0,140000.0,0.0
Puert182,3.0,1.0,-1.1,Mayaguez,Puerto Rico,680.0,982.0,46900.0,0.0
Puert183,3.0,2.0,13.39,Isabela,Puerto Rico,662.0,1106.0,89000.0,0.0
Puert184,3.0,2.0,0.1,Lares,Puerto Rico,669.0,4161.0,155000.0,0.0
Puert185,8.0,5.0,0.09,Hormigueros,Puerto Rico,660.0,2000.0,125000.0,0.0
Puert186,3.0,2.0,0.14,Mayaguez,Puerto Rico,680.0,1200.0,140000.0,0.0
Puert187,3.0,2.0,0.09,Mayaguez,Puerto Rico,680.0,1760.0,115000.0,0.0
Puert188,4.0,2.0,0.04,Manati,Puerto Rico,676.0,1080.0,75000.0,0.0
Puert189,3.0,1.0,0.08,San German,Puerto Rico,683.0,894.0,70000.0,0.0
Puert190,3.0,2.0,0.11,Aguadilla,Puerto Rico,603.0,1116.0,140000.0,0.0
Puert191,6.0,3.0,0.1,Moca,Puerto Rico,676.0,3000.0,165000.0,0.0
Puert192,5.0,5.0,0.08,Mayaguez,Puerto Rico,680.0,1600.0,190000.0,0.0
Puert193,7.0,4.0,0.11,Mayaguez,Puerto Rico,680.0,2200.0,215000.0,0.0
Puert194,3.0,1.0,0.04,Mayaguez,Puerto Rico,682.0,865.0,87000.0,0.0
Puert195,4.0,7.0,0.76,Isabela,Puerto Rico,662.0,4000.0,450000.0,0.0
Puert196,4.0,4.0,0.22,Mayaguez,Puerto Rico,680.0,3450.0,235000.0,0.0
Puert197,3.0,2.0,3.88,San Sebastian,Puerto Rico,685.0,4000.0,575000.0,0.0
Puert198,5.0,3.0,7.46,Las Marias,Puerto Rico,670.0,5403.0,300000.0,0.0
Puert199,3.0,2.0,1.13,Moca,Puerto Rico,676.0,1928.0,305000.0,0.0
Puert200,2.0,1.0,5.9,Aguada,Puerto Rico,602.0,813.0,160000.0,0.0
Puert201,3.0,2.0,0.21,Aguada,Puerto Rico,603.0,1565.0,225000.0,0.0
Puert202,3.0,2.0,0.69,Isabela,Puerto Rico,662.0,2505.0,469000.0,0.0
Puert203,4.0,3.0,0.21,Isabela,Puerto Rico,662.0,3066.0,485000.0,0.0
Puert204,3.0,1.0,0.19,Mayaguez,Puerto Rico,682.0,778.0,90000.0,0.0
Puert205,4.0,4.0,4.84,San Sebastian,Puerto Rico,685.0,3690.0,475000.0,0.0
Puert206,5.0,3.0,0.52,Aguadilla,Puerto Rico,603.0,3267.0,620000.0,0.0
Puert207,4.0,2.0,0.12,Aguadilla,Puerto Rico,603.0,1760.0,260000.0,0.0
Puert208,1.0,1.0,12.9,Mayaguez,Puerto Rico,680.0,471.0,82000.0,0.0
Puert209,1.0,1.0,12.9,Mayaguez,Puerto Rico,682.0,390.0,125000.0,0.0
Puert210,4.0,2.0,0.1,Aguada,Puerto Rico,602.0,1955.0,339000.0,0.0
Puert211,6.0,3.0,0.97,Isabela,Puerto Rico,662.0,10000.0,1800000.0,0.0
Puert212,6.0,4.0,16.0,Isabela,Puerto Rico,662.0,3739.0,975000.0,0.0
Puert213,5.0,4.0,1.8,Aguada,Puerto Rico,677.0,6000.0,1200000.0,0.0
Puert214,9.0,8.0,0.17,Rincon,Puerto Rico,677.0,3852.0,950000.0,0.0
Puert215,2.0,2.0,17.2,Cabo Rojo,Puerto Rico,623.0,1356.0,389000.0,0.0
Puert216,9.0,7.0,0.46,Mayaguez,Puerto Rico,680.0,3709.0,650000.0,0.0
Puert217,1.0,1.0,0.99,Moca,Puerto Rico,676.0,43082.0,400000.0,0.0
Puert218,4.0,2.0,0.49,Rincon,Puerto Rico,677.0,2450.0,950000.0,0.0
Puert219,1.0,1.0,14.34,Cabo Rojo,Puerto Rico,623.0,1091.0,160000.0,0.0
Puert220,3.0,2.0,10.2,Rincon,Puerto Rico,677.0,1688.0,349000.0,0.0
Puert221,1.0,1.0,20.4,Hormigueros,Puerto Rico,660.0,1091.0,391000.0,0.0
Puert222,1.0,1.0,0.44,Mayaguez,Puerto Rico,680.0,1091.0,159000.0,0.0
Puert223,1.0,1.0,17.97,Hormigueros,Puerto Rico,660.0,1091.0,835000.0,0.0
Puert224,3.0,1.0,-1.1,Arecibo,Puerto Rico,612.0,878.0,39900.0,0.0
Puert225,3.0,1.0,-1.1,Arecibo,Puerto Rico,612.0,878.0,29900.0,0.0
Puert226,1.0,3.0,0.13,Arecibo,Puerto Rico,612.0,10000.0,475000.0,0.0
Puert227,4.0,3.0,0.24,Arecibo,Puerto Rico,612.0,3413.0,200000.0,0.0
Puert228,4.0,2.0,0.1,Arecibo,Puerto Rico,612.0,1645.0,84900.0,0.0
Puert229,5.0,2.0,0.49,Arecibo,Puerto Rico,612.0,2058.0,148000.0,0.0
Puert230,1.0,1.0,0.14,Arecibo,Puerto Rico,612.0,800.0,39500.0,0.0
Puert231,6.0,3.0,0.45,Arecibo,Puerto Rico,612.0,2900.0,220000.0,0.0
Puert232,3.0,2.0,0.27,Arecibo,Puerto Rico,612.0,1100.0,75000.0,0.0
Puert233,4.0,2.0,0.13,Arecibo,Puerto Rico,612.0,1000.0,110000.0,0.0
Puert234,7.0,4.0,0.49,Arecibo,Puerto Rico,612.0,800.0,150000.0,0.0
Puert235,4.0,2.0,0.09,Arecibo,Puerto Rico,612.0,1645.0,69900.0,0.0
Puert236,6.0,3.0,0.09,Arecibo,Puerto Rico,612.0,2472.0,79000.0,0.0
Puert237,3.0,1.0,0.09,Arecibo,Puerto Rico,612.0,1044.0,65000.0,0.0
Puert238,5.0,3.0,0.08,Arecibo,Puerto Rico,612.0,2200.0,179000.0,0.0
Puert239,3.0,2.0,0.86,Arecibo,Puerto Rico,612.0,3500.0,145000.0,0.0
Puert240,3.0,1.0,0.13,Arecibo,Puerto Rico,612.0,1262.0,79000.0,0.0
Puert241,5.0,2.0,0.42,Arecibo,Puerto Rico,612.0,6000.0,360000.0,0.0
Puert242,4.0,3.0,0.46,San Sebastian,Puerto Rico,612.0,2520.0,179000.0,0.0
Puert243,1.0,1.0,0.03,Arecibo,Puerto Rico,612.0,1091.0,50000.0,0.0
Puert244,1.0,1.0,0.25,Arecibo,Puerto Rico,612.0,1856.0,134900.0,0.0
Puert245,3.0,1.0,0.08,Arecibo,Puerto Rico,612.0,1009.0,94600.0,0.0
Puert246,1.0,1.0,0.34,Arecibo,Puerto Rico,612.0,1091.0,59900.0,0.0
Puert247,7.0,3.0,0.31,Arecibo,Puerto Rico,612.0,2715.0,239000.0,0.0
Puert248,3.0,3.0,0.19,Arecibo,Puerto Rico,612.0,2872.0,279000.0,0.0
Puert249,3.0,1.0,4.89,Arecibo,Puerto Rico,612.0,1028.0,100000.0,0.0
Puert250,1.0,1.0,1.48,Arecibo,Puerto Rico,612.0,1091.0,89000.0,0.0
Puert251,4.0,3.0,0.25,Arecibo,Puerto Rico,612.0,1600.0,168000.0,0.0
Puert252,3.0,2.0,0.29,Arecibo,Puerto Rico,612.0,1604.0,150000.0,0.0
Puert253,1.0,1.0,0.26,Arecibo,Puerto Rico,612.0,1091.0,60000.0,0.0
Puert254,8.0,2.0,0.13,Arecibo,Puerto Rico,612.0,1500.0,140000.0,0.0
Puert255,2.0,1.0,0.1,Arecibo,Puerto Rico,612.0,680.0,70000.0,0.0
Puert256,3.0,1.0,0.06,Arecibo,Puerto Rico,612.0,750.0,80000.0,0.0
Puert257,5.0,2.0,0.13,Arecibo,Puerto Rico,612.0,1500.0,135000.0,0.0
Puert258,3.0,3.0,0.24,Arecibo,Puerto Rico,612.0,2183.0,215000.0,0.0
Puert259,1.0,1.0,0.17,Camuy,Puerto Rico,612.0,1091.0,42900.0,0.0
Puert260,1.0,1.0,0.25,Arecibo,Puerto Rico,612.0,1091.0,49900.0,0.0
Puert261,3.0,2.0,0.25,Arecibo,Puerto Rico,612.0,1000.0,138000.0,0.0
Puert262,5.0,4.0,0.2,Arecibo,Puerto Rico,612.0,2832.0,289000.0,0.0
Puert263,3.0,2.0,0.25,Arecibo,Puerto Rico,612.0,1000.0,132000.0,0.0
Puert264,4.0,4.0,0.14,Arecibo,Puerto Rico,612.0,1500.0,197000.0,0.0
Puert265,1.0,1.0,0.71,Arecibo,Puerto Rico,612.0,1091.0,1200000.0,0.0
Puert266,2.0,1.0,0.15,Juana Diaz,Puerto Rico,795.0,748.0,67000.0,0.0
Puert267,3.0,2.0,0.08,Ponce,Puerto Rico,731.0,1050.0,71600.0,0.0
Puert268,2.0,1.0,0.09,Ponce,Puerto Rico,730.0,1092.0,100000.0,0.0
Puert269,4.0,2.0,0.09,Arecibo,Puerto Rico,612.0,1645.0,69900.0,0.0
Puert270,5.0,3.0,0.07,Manati,Puerto Rico,674.0,1700.0,185000.0,0.0
Puert271,3.0,2.0,13.39,Isabela,Puerto Rico,662.0,1106.0,89000.0,0.0
Puert272,6.0,4.0,0.37,Hatillo,Puerto Rico,659.0,3400.0,200000.0,0.0
Puert273,3.0,2.0,0.29,Arecibo,Puerto Rico,612.0,1604.0,150000.0,0.0
Puert274,4.0,3.0,0.24,Arecibo,Puerto Rico,612.0,3413.0,200000.0,0.0
Puert275,3.0,2.0,0.08,Juana Diaz,Puerto Rico,795.0,1045.0,150000.0,0.0
Puert276,3.0,2.0,0.08,Ponce,Puerto Rico,728.0,1500.0,105000.0,0.0
Puert277,3.0,2.0,0.25,Morovis,Puerto Rico,687.0,2500.0,210000.0,0.0
Puert278,3.0,1.0,0.2,Ciales,Puerto Rico,639.0,2040.0,50000.0,0.0
Puert279,5.0,5.0,0.74,Ponce,Puerto Rico,731.0,2677.0,649000.0,0.0
Puert280,3.0,1.0,0.08,Manati,Puerto Rico,674.0,921.0,105000.0,0.0
Puert281,3.0,1.0,0.07,Manati,Puerto Rico,674.0,800.0,113600.0,0.0
Puert282,3.0,3.0,0.19,Arecibo,Puerto Rico,612.0,2872.0,279000.0,0.0
Puert283,7.0,4.0,0.49,Arecibo,Puerto Rico,612.0,800.0,150000.0,0.0
Puert284,5.0,2.0,0.12,Utuado,Puerto Rico,641.0,1620.0,79000.0,0.0
Puert285,3.0,2.0,0.08,Barceloneta,Puerto Rico,617.0,1195.0,174900.0,0.0
